facility_id,County,n_inspections,n_investigations,n_enforcement,n_limitations,n_other,n_docs_total,n_civil_fines,n_stop_placement,n_conditions,years_present,latest_year,latest_enforcement_year,fetch_status
F00008,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00007,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00009,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00005,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00003,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00012,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00013,King,0,0,0,0,0,0,0,0,0,,,,ok
F00015,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00011,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00014,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00016,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F00018,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00017,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00019,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00020,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00021,Spokane,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00024,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00023,Pierce,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F00022,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00025,King,0,1,0,0,0,1,0,0,0,2024,2024,,ok
F00026,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00029,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00027,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00028,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00030,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00031,King,1,1,1,0,0,3,1,0,0,2023,2023,2023,ok
F00032,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00035,King,0,0,0,0,0,0,0,0,0,,,,ok
F00033,King,0,0,0,0,0,0,0,0,0,,,,ok
F00034,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F00036,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F00037,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00038,Pierce,1,2,1,0,0,4,1,0,0,2024,2024,2024,ok
F00040,King,1,0,1,0,0,2,0,0,0,"2024,2026",2026,2026,ok
F00039,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00041,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00042,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00044,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00045,Pierce,2,1,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F00043,King,1,0,1,0,0,2,1,0,0,2024,2024,2024,ok
F00046,Pierce,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00047,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00048,King,1,0,1,0,0,2,1,0,0,"2025,2026",2026,2025,ok
F00049,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00050,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00051,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00052,King,1,0,1,0,0,2,1,0,0,2023,2023,2023,ok
F00053,King,0,0,0,0,0,0,0,0,0,,,,ok
F00056,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00057,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00058,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00054,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00059,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00055,King,0,0,0,0,0,0,0,0,0,,,,ok
F00062,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00060,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00061,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00065,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00063,Pierce,1,2,0,0,0,3,0,0,0,"2023,2024",2024,,ok
F00066,Spokane,2,0,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F00064,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00067,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00068,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F00069,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00072,King,0,4,2,0,0,6,2,0,0,"2023,2024,2025,2026",2026,2026,ok
F00071,King,0,0,0,0,0,0,0,0,0,,,,ok
F00070,King,0,0,0,0,0,0,0,0,0,,,,ok
F00073,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00074,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00076,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00075,King,0,0,0,0,0,0,0,0,0,,,,ok
F00077,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00079,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00078,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F00080,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00081,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00082,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00083,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00085,Spokane,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00084,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00086,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00087,Pierce,1,1,0,0,0,2,0,0,0,2023,2023,,ok
F00089,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00088,Pierce,1,1,1,0,0,3,1,0,0,"2024,2026",2026,2026,ok
F00090,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00091,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00092,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00093,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00095,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F00094,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00096,King,0,0,0,0,0,0,0,0,0,,,,ok
F00097,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00099,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00098,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00100,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00102,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00101,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00104,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00105,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00103,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00106,Spokane,1,0,2,0,0,3,0,0,2,"2024,2026",2026,2026,ok
F00107,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00108,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00111,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00110,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00109,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00112,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00113,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00114,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00116,Pierce,2,1,0,0,0,3,0,0,0,"2024,2025,2026",2026,,ok
F00117,Pierce,2,1,0,0,0,3,0,0,0,"2023,2024,2026",2026,,ok
F00115,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00118,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00119,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00120,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00122,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00121,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00123,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00124,King,1,1,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F00125,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00127,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00126,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00128,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00129,King,0,0,0,0,0,0,0,0,0,,,,ok
F00130,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00131,Pierce,1,1,2,0,0,4,2,0,0,2024,2024,2024,ok
F00132,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00133,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00134,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00135,Spokane,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00136,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00137,King,1,1,2,0,0,4,1,0,2,"2024,2026",2026,2026,ok
F00138,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00139,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00140,King,0,0,0,0,0,0,0,0,0,,,,ok
F00141,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00142,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00143,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00144,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00145,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00146,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00147,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00148,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00149,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00150,Pierce,2,1,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F00151,Pierce,1,2,2,0,0,5,2,0,0,"2024,2025",2025,2025,ok
F00152,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F00153,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00154,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00156,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00155,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00159,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00158,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00160,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F00161,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00162,King,0,0,0,0,0,0,0,0,0,,,,ok
F00163,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00164,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00165,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00168,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00166,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00167,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00157,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00169,King,1,4,6,0,0,11,1,0,4,"2023,2024",2024,2024,ok
F00170,King,0,0,0,0,0,0,0,0,0,,,,ok
F00171,Pierce,2,1,0,0,0,3,0,0,0,2024,2024,,ok
F00172,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F00173,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00174,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00175,King,1,2,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F00176,King,0,0,0,0,0,0,0,0,0,,,,ok
F00177,King,0,0,0,0,0,0,0,0,0,,,,ok
F00178,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00179,King,0,2,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00180,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00181,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00182,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00184,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00183,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00185,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00186,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00187,Pierce,2,1,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F00188,King,0,0,0,0,0,0,0,0,0,,,,ok
F00189,King,0,0,0,0,0,0,0,0,0,,,,ok
F00190,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00191,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00192,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00193,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00194,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00195,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00196,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00197,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00198,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00199,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00200,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00201,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00203,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00202,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00204,King,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00206,King,1,1,1,0,0,3,1,0,0,"2024,2025",2025,2024,ok
F00205,King,0,0,0,0,0,0,0,0,0,,,,ok
F00207,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00208,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00209,King,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00210,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00211,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00212,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00214,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00213,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00215,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00216,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00217,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00218,King,0,0,0,0,0,0,0,0,0,,,,ok
F00219,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00220,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00221,King,0,0,0,0,0,0,0,0,0,,,,ok
F00222,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00223,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00224,King,0,0,0,0,0,0,0,0,0,,,,ok
F00225,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00226,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00227,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00229,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00228,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00230,King,1,0,1,0,0,2,1,0,0,"2023,2024",2024,2023,ok
F00231,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00232,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00233,King,0,0,0,0,0,0,0,0,0,,,,ok
F00234,King,1,2,0,0,0,3,0,0,0,"2024,2026",2026,,ok
F00235,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00236,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00237,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00238,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00239,King,0,2,0,0,0,2,0,0,0,2024,2024,,ok
F00241,King,1,1,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F00240,Pierce,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00242,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00243,Pierce,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00244,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00245,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00246,Spokane,2,0,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F00247,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F00248,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00249,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F00250,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00251,King,0,0,0,0,0,0,0,0,0,,,,ok
F00252,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00253,King,1,2,0,0,0,3,0,0,0,"2023,2024",2024,,ok
F00254,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00255,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00256,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00257,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00258,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00259,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00260,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00261,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00262,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00264,King,0,0,0,0,0,0,0,0,0,,,,ok
F00263,King,1,1,5,0,0,7,1,2,2,"2024,2026",2026,2026,ok
F00265,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00266,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00267,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00269,King,2,3,1,0,0,6,1,0,0,"2024,2025,2026",2026,2024,ok
F00268,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00270,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00271,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00272,Pierce,2,2,1,0,0,5,1,0,0,"2023,2025",2025,2023,ok
F00274,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00273,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00275,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00276,King,0,0,0,0,0,0,0,0,0,,,,ok
F00277,Pierce,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00278,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00279,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00280,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00281,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00282,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00283,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00284,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00285,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00286,King,0,0,0,0,0,0,0,0,0,,,,ok
F00287,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00288,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00289,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00291,King,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00290,King,1,1,1,0,0,3,1,0,0,"2025,2026",2026,2025,ok
F00292,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00293,King,1,2,2,0,0,5,0,0,2,"2024,2025",2025,2025,ok
F00294,King,0,0,0,0,0,0,0,0,0,,,,ok
F00295,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00296,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00297,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00298,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00299,King,0,0,0,0,0,0,0,0,0,,,,ok
F00300,Pierce,2,2,0,0,0,4,0,0,0,"2023,2024,2025",2025,,ok
F00301,King,0,1,0,0,0,1,0,0,0,2024,2024,,ok
F00302,King,0,0,0,0,0,0,0,0,0,,,,ok
F00303,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00304,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00306,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00305,King,0,1,0,0,0,1,0,0,0,2024,2024,,ok
F00307,King,1,4,2,0,0,7,2,0,0,"2024,2025,2026",2026,2025,ok
F00308,King,0,0,0,0,0,0,0,0,0,,,,ok
F00309,King,0,0,0,0,0,0,0,0,0,,,,ok
F00310,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00311,King,0,0,0,0,0,0,0,0,0,,,,ok
F00312,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00313,King,1,2,0,0,0,3,0,0,0,"2024,2025",2025,,ok
F00314,King,0,0,0,0,0,0,0,0,0,,,,ok
F00315,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00316,King,1,0,1,0,0,2,1,0,0,2026,2026,2026,ok
F00317,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00318,Pierce,2,1,0,0,0,3,0,0,0,"2023,2024,2025",2025,,ok
F00320,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00319,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00321,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00322,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00323,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00324,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00325,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00326,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00327,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00328,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00329,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00330,King,1,2,0,0,0,3,0,0,0,2023,2023,,ok
F00331,King,0,0,0,0,0,0,0,0,0,,,,ok
F00332,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00333,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00334,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00336,King,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F00335,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00338,King,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00337,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00339,King,1,2,5,0,0,8,1,2,2,"2024,2025",2025,2025,ok
F00340,King,0,0,0,0,0,0,0,0,0,,,,ok
F00341,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00342,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00343,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00344,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00345,King,0,0,0,0,0,0,0,0,0,,,,ok
F00346,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00348,Pierce,1,2,0,0,0,3,0,0,0,"2024,2025",2025,,ok
F00347,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00349,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00350,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00351,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00353,Pierce,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00352,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00354,Spokane,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00355,King,1,4,3,0,0,8,2,0,2,"2023,2024,2025,2026",2026,2026,ok
F00356,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00357,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00358,King,2,0,0,0,0,2,0,0,0,2025,2025,,ok
F00359,King,0,0,0,0,0,0,0,0,0,,,,ok
F00360,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00361,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00362,King,0,1,0,0,0,1,0,0,0,2024,2024,,ok
F00363,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00364,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00365,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00368,Pierce,2,1,1,0,0,4,1,0,0,"2023,2024,2025",2025,2023,ok
F00366,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00367,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00369,King,2,0,0,0,0,2,0,0,0,2024,2024,,ok
F00370,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00371,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00372,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00373,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00374,King,1,0,1,0,0,2,1,0,0,2025,2025,2025,ok
F00376,King,0,0,0,0,0,0,0,0,0,,,,ok
F00379,King,0,0,0,0,0,0,0,0,0,,,,ok
F00377,Spokane,1,2,1,0,0,4,1,0,0,"2024,2025",2025,2025,ok
F00010,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00378,King,0,2,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00375,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00380,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00381,King,1,1,1,0,0,3,1,0,0,"2025,2026",2026,2025,ok
F00382,King,1,0,1,0,0,2,1,0,0,2025,2025,2025,ok
F00385,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00384,King,0,0,0,0,0,0,0,0,0,,,,ok
F00386,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00387,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00388,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00390,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00389,King,0,0,0,0,0,0,0,0,0,,,,ok
F00392,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00391,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00393,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00394,King,1,1,1,0,0,3,1,0,0,2025,2025,2025,ok
